transaction_id,customer_id,amount,transaction_date,status
TXN0007015,CRM005190,43.83,2022-06-16,completed
TXN0010328,CRM000569,556.76,2022-08-04,completed
TXN0011126,CRM006957,77.65,2022-12-28,completed
TXN0009610,CRM002617,,2023-03-29,completed
TXN0003650,CRM008698,93.14,2024-01-06,pending
TXN0006253,CRM005691,343.22,2022-06-22,failed
TXN0001976,CRM001503,3470.99,2024-02-24,pending
TXN0003277,GHOST00409,111.45,2024-06-14,completed
TXN0005616,CRM008485,53.05,2022-11-30,completed
TXN0001970,CRM003414,81.57,2022-09-14,completed
TXN0008288,GHOST00639,905.99,2022-12-04,failed
TXN0011479,CRM001932,615.06,2022-06-27,refunded
TXN0001168,CRM002044,76.65,2022-05-04,completed
TXN0010741,CRM004773,652.16,2024-04-07,refunded
TXN0007110,GHOST01111,226.53,2023-02-10,failed
TXN0002590,CRM007125,1259.58,2022-08-10,completed
TXN0011630,CRM004537,127.01,2023-01-02,completed
TXN0001355,CRM000769,560.69,2022-06-22,pending
TXN0004495,CRM007432,565.81,2023-11-17,completed
TXN0000126,CRM002029,,2023-06-18,completed
TXN0009554,CRM006951,522.22,2022-06-26,completed
TXN0002520,CRM009520,381.13,2024-04-07,refunded
TXN0005911,CRM002995,211.6,2022-05-26,completed
TXN0009828,CRM002582,432.3,2024-02-27,refunded
TXN0002673,CRM002372,45.6,2023-11-11,pending
TXN0001573,GHOST00578,585.68,2022-01-31,completed
TXN0007989,CRM010361,1569.32,2023-06-13,completed
TXN0002239,CRM007696,76.8,2022-06-07,completed
TXN0003375,CRM000560,52.66,2023-12-28,pending
TXN0004684,CRM008892,195.6,2023-06-03,refunded
TXN0003708,CRM003769,154.67,2022-02-07,completed
TXN0010538,CRM007089,510.26,2024-05-13,pending
TXN0010157,CRM002161,457.74,2023-02-11,failed
TXN0005857,CRM003152,132.41,2023-09-29,failed
TXN0011088,GHOST00513,314.34,2022-08-21,completed
TXN0003877,CRM007861,595.8,2024-04-04,completed
TXN0006965,CRM008813,414.27,2023-07-19,completed
TXN0008372,CRM003207,139.97,2023-09-05,completed
TXN0004155,CRM004130,2489.48,2023-01-09,refunded
TXN0003601,CRM008965,269.3,2023-06-29,completed
TXN0001457,CRM001789,190.39,2022-02-02,completed
TXN0004765,GHOST00149,317.6,2022-03-27,pending
TXN0006067,GHOST00930,98.21,2023-12-26,completed
TXN0009523,CRM007252,55.91,2023-08-22,completed
TXN0005078,CRM000007,190.56,2022-02-17,completed
TXN0007162,GHOST00449,346.22,2022-01-30,completed
TXN0002651,GHOST00607,88.69,2023-12-10,completed
TXN0005623,GHOST00047,97.76,2023-03-20,completed
TXN0003361,CRM008587,20.42,2023-09-24,pending
TXN0011688,CRM004821,670.03,2023-03-26,failed
TXN0001927,CRM009155,108.9,2022-09-06,pending
TXN0009102,CRM006124,81.97,2022-05-01,completed
TXN0009826,CRM002952,24.38,2023-11-26,pending
TXN0002593,CRM004360,88.92,2022-06-09,completed
TXN0007402,CRM009353,237.0,2023-08-22,completed
TXN0001880,CRM005744,53.34,2023-09-19,completed
TXN0006540,CRM009047,149.37,2024-04-08,completed
TXN0000054,GHOST00016,683.04,2022-09-29,failed
TXN0004002,CRM002045,139.35,2024-03-26,completed
TXN0005339,CRM008724,165.25,2022-03-08,completed
TXN0008026,CRM009014,141.4,2023-08-25,completed
TXN0003679,CRM003909,582.65,2023-06-21,completed
TXN0004696,GHOST00260,2207.58,2023-10-30,completed
TXN0010075,CRM000983,52.32,2022-06-27,completed
TXN0006240,CRM000757,246.36,2022-04-27,completed
TXN0001918,CRM007489,26.84,2024-03-02,completed
TXN0008573,GHOST01180,283.9,2023-08-14,refunded
TXN0011661,GHOST00958,20.46,2022-06-28,completed
TXN0005104,CRM004477,132.04,2024-01-10,failed
TXN0007344,GHOST00785,111.28,2024-04-12,completed
TXN0009200,CRM001055,1768.77,2022-12-11,failed
TXN0008799,CRM003181,251.06,2023-08-31,completed
TXN0011284,CRM001771,750.04,2022-05-20,completed
TXN0005351,CRM002190,1076.28,2024-01-25,completed
TXN0011186,CRM009583,102.87,2022-11-07,completed
TXN0000438,GHOST00254,45.46,2023-06-09,completed
TXN0004408,CRM007946,81.55,2023-01-09,refunded
TXN0010850,CRM004542,,2022-12-15,completed
TXN0009050,CRM007823,417.76,2023-10-12,refunded
TXN0000235,GHOST00046,361.98,2023-04-22,completed
TXN0007610,CRM007956,166.95,2023-12-13,completed
TXN0002816,CRM002379,196.99,2023-04-10,completed
TXN0005289,CRM006357,230.51,2022-09-30,completed
TXN0010695,CRM001771,148.23,2022-03-06,completed
TXN0009290,CRM001502,1103.42,2022-07-27,completed
TXN0011773,CRM006552,1159.89,2023-09-23,pending
TXN0003000,CRM006707,139.39,2022-05-24,completed
TXN0008309,CRM008401,82.23,2022-10-10,completed
TXN0010309,CRM010162,140.19,2022-05-21,pending
TXN0003756,CRM003338,391.89,2024-03-03,completed
TXN0006688,CRM005136,1829.2,2024-05-26,completed
TXN0008856,CRM000522,1332.13,2024-01-24,failed
TXN0001163,CRM003995,740.42,2022-01-10,completed
TXN0007448,CRM006747,2725.29,2022-07-25,completed
TXN0002401,CRM000888,125.34,2022-07-15,completed
TXN0002275,CRM009944,724.17,2023-11-17,completed
TXN0007365,CRM003028,843.04,2022-06-29,pending
TXN0010881,CRM003793,96.58,2023-03-29,completed
TXN0006159,CRM006958,867.93,2023-09-22,failed
TXN0003243,GHOST00268,68.53,2023-03-06,pending
TXN0006508,CRM002611,584.4,2023-11-03,pending
TXN0009596,CRM003539,133.4,2023-03-26,completed
TXN0008736,CRM003267,1381.74,2024-03-16,completed
TXN0011750,CRM001355,222.37,2024-06-18,completed
TXN0005134,CRM008341,113.18,2022-05-03,completed
TXN0002444,CRM009431,45.64,2023-05-03,completed
TXN0001688,GHOST01198,45.31,2023-05-14,completed
TXN0011066,CRM009683,131.36,2022-10-19,pending
TXN0002366,CRM007303,36.88,2022-06-13,completed
TXN0010927,CRM001059,1496.46,2024-02-03,completed
TXN0004376,GHOST00625,46.02,2022-12-19,completed
TXN0008064,CRM003627,,2022-03-11,completed
TXN0002795,CRM006744,121.96,2022-08-12,completed
TXN0010904,CRM010298,128.56,2023-11-16,completed
TXN0006129,GHOST00849,47.8,2023-11-15,completed
TXN0011123,CRM008164,43.91,2023-04-29,completed
TXN0008093,CRM001886,460.5,2022-06-29,completed
TXN0009769,CRM008594,175.81,2023-03-20,completed
TXN0008299,CRM001480,190.87,2024-01-03,completed
TXN0005908,CRM010497,305.2,2022-07-13,completed
TXN0005246,CRM001538,261.59,2022-02-20,completed
TXN0009957,GHOST00080,902.49,2023-01-04,completed
TXN0011907,GHOST00423,47.39,2023-03-03,completed
TXN0007915,CRM002990,123.88,2024-06-28,completed
TXN0008119,CRM000060,114.0,2022-11-29,completed
TXN0011248,CRM007725,105.39,2023-09-02,pending
TXN0002622,CRM001186,135.14,2023-02-25,completed
TXN0006200,CRM000918,65.96,2024-05-10,failed
TXN0009460,CRM007437,1252.52,2023-06-18,completed
TXN0000967,CRM002888,148.65,2023-06-12,completed
TXN0007476,CRM006874,55.01,2024-03-24,completed
TXN0010837,CRM010381,63.46,2024-01-26,completed
TXN0011405,CRM001958,82.3,2022-03-10,completed
TXN0011897,CRM002732,74.45,2023-07-04,completed
TXN0004993,CRM009965,90.68,2024-04-16,pending
TXN0002717,CRM006725,233.93,2022-06-29,completed
TXN0011547,CRM001609,587.33,2024-05-01,completed
TXN0003255,CRM008403,264.73,2024-05-19,completed
TXN0003742,CRM007139,105.88,2023-10-30,completed
TXN0010847,CRM006951,701.85,2022-05-25,pending
TXN0007797,CRM009520,40.14,2022-05-12,completed
TXN0002123,CRM010113,394.13,2022-02-10,completed
TXN0004779,CRM003130,116.95,2023-11-19,refunded
TXN0006292,CRM004772,643.72,2023-08-11,completed
TXN0002890,CRM002042,2241.27,2023-09-02,completed
TXN0011594,CRM001003,139.79,2024-01-18,pending
TXN0010561,CRM006560,464.94,2022-12-28,completed
TXN0010994,CRM008890,698.52,2024-04-28,completed
TXN0002621,GHOST00315,15.29,2022-09-24,failed
TXN0008640,CRM005538,210.6,2022-10-23,completed
TXN0011896,CRM002464,330.19,2022-10-22,completed
TXN0009369,CRM006407,783.97,2023-07-12,completed
TXN0008842,GHOST00632,130.61,2023-04-02,completed
TXN0004292,CRM008969,21.96,2023-04-01,failed
TXN0010705,CRM006449,178.32,2022-04-29,pending
TXN0001056,CRM008766,988.0,2024-06-26,failed
TXN0004989,CRM004157,85.54,2022-11-09,completed
TXN0005881,CRM008406,792.78,2022-03-03,completed
TXN0007921,CRM007993,251.3,2022-03-29,completed
TXN0002011,CRM002934,3626.93,2022-12-04,completed
TXN0007309,CRM007205,1197.61,2022-02-09,pending
TXN0000362,CRM006500,787.8,2024-03-17,completed
TXN0010120,CRM009621,31.41,2023-07-13,completed
TXN0005638,CRM007111,382.12,2022-07-25,failed
TXN0009612,CRM001110,272.7,2022-08-26,completed
TXN0004936,CRM004469,329.25,2022-03-02,completed
TXN0005702,CRM008688,603.55,2022-12-02,pending
TXN0003766,CRM005058,425.49,2022-08-07,completed
TXN0007372,CRM003434,296.15,2022-07-24,completed
TXN0004791,CRM006072,100.51,2022-05-20,completed
TXN0005775,CRM007743,156.26,2022-04-22,completed
TXN0003239,CRM004723,140.68,2023-04-13,completed
TXN0007003,CRM005332,537.95,2022-09-25,completed
TXN0006296,CRM008534,56.42,2023-08-17,completed
TXN0004953,CRM006308,1509.76,2023-06-25,pending
TXN0005922,CRM006087,3058.6,2022-07-15,completed
TXN0008636,CRM004779,588.2,2023-10-07,pending
TXN0005295,CRM000378,169.28,2022-10-14,pending
TXN0003021,GHOST00686,791.61,2024-03-29,completed
TXN0004639,CRM001451,220.26,2023-07-12,completed
TXN0001380,CRM006817,81.71,2024-02-15,completed
TXN0011466,CRM003918,68.84,2023-05-04,completed
TXN0001440,CRM008697,103.2,2024-02-09,completed
TXN0010078,CRM005742,19.7,2022-09-12,completed
TXN0009222,CRM001744,114.39,2023-09-15,completed
TXN0009508,CRM004912,989.58,2022-03-14,completed
TXN0006449,CRM006373,1524.11,2024-05-01,completed
TXN0001636,GHOST00158,1589.33,2024-01-12,pending
TXN0001462,CRM000003,1609.76,2023-07-08,completed
TXN0006024,GHOST01181,63.39,2023-05-14,pending
TXN0010702,CRM000291,413.09,2023-05-26,failed
TXN0002323,GHOST00530,97.94,2022-04-16,completed
TXN0009072,CRM005186,165.6,2022-07-14,completed
TXN0002279,CRM009626,113.57,2023-05-01,completed
TXN0002694,CRM002569,601.99,2022-11-07,completed
TXN0009758,CRM004419,62.96,2023-12-12,pending
TXN0005574,CRM008099,1004.75,2024-05-22,completed
TXN0005081,CRM001755,217.61,2022-09-23,refunded
TXN0008946,CRM005744,118.57,2022-01-18,failed
TXN0003727,CRM009506,406.63,2022-09-23,completed
TXN0006267,CRM009487,711.22,2023-12-07,completed
TXN0004391,GHOST00688,660.45,2024-05-09,completed
TXN0010984,CRM005823,134.22,2023-06-14,completed
TXN0000478,CRM003975,309.95,2023-12-17,completed
TXN0001813,CRM004715,508.15,2024-03-11,pending
TXN0011977,CRM005477,111.4,2022-05-28,pending
TXN0009424,GHOST00391,134.76,2023-10-06,failed
TXN0005907,GHOST00946,822.09,2022-01-27,completed
TXN0008705,CRM009910,2543.97,2023-12-28,completed
TXN0000389,CRM005974,4862.98,2024-03-16,completed
TXN0003195,CRM001711,203.27,2023-10-19,completed
TXN0004942,CRM007900,300.42,2023-10-12,completed
TXN0001375,CRM008715,42.37,2023-07-10,failed
TXN0010760,CRM008456,566.13,2022-07-26,completed
TXN0011859,CRM003301,669.53,2022-01-08,pending
TXN0002790,CRM005895,39.37,2023-05-18,completed
TXN0009752,CRM006798,1169.51,2023-06-16,completed
TXN0006388,CRM010354,1439.39,2024-03-17,completed
TXN0007426,CRM001107,26.68,2022-03-22,completed
TXN0011236,CRM007150,311.58,2022-09-28,completed
TXN0007106,CRM006254,206.75,2022-10-02,completed
TXN0007472,GHOST00952,618.36,2022-02-23,pending
TXN0001871,CRM009822,159.62,2022-12-31,pending
TXN0010164,CRM009961,97.61,2022-10-14,pending
TXN0010513,CRM002417,45.08,2022-05-20,completed
TXN0001954,CRM005494,458.75,2023-03-09,completed
TXN0010844,GHOST00760,892.88,2024-04-08,completed
TXN0007926,GHOST01062,99.43,2022-07-05,completed
TXN0007454,GHOST01008,464.5,2023-04-26,completed
TXN0006616,CRM002289,178.38,2022-09-01,completed
TXN0001224,CRM009943,270.22,2023-05-26,completed
TXN0005346,GHOST00070,106.05,2022-07-10,completed
TXN0007983,CRM010312,474.93,2022-09-11,refunded
TXN0011846,CRM010208,166.26,2022-12-16,completed
TXN0005871,CRM003478,362.63,2023-07-15,completed
TXN0003550,CRM010410,183.24,2023-11-20,failed
TXN0008018,CRM005844,867.04,2022-08-26,failed
TXN0007148,CRM001454,5377.66,2024-05-23,completed
TXN0011465,CRM002734,429.4,2023-09-11,completed
TXN0009059,CRM000526,116.14,2022-07-22,completed
TXN0009129,CRM007813,559.23,2023-07-20,completed
TXN0004747,CRM003847,1869.82,2023-11-08,completed
TXN0004109,CRM004524,173.5,2024-02-06,completed
TXN0011316,CRM005282,213.26,2024-06-04,completed
TXN0001062,CRM003223,162.99,2022-02-14,pending
TXN0009664,CRM006780,91.37,2024-06-20,completed
TXN0002287,CRM007114,948.08,2022-10-28,completed
TXN0003883,CRM005366,409.09,2023-02-19,completed
TXN0010242,CRM000208,172.73,2022-07-02,completed
TXN0009489,CRM005891,781.6,2024-06-19,completed
TXN0001814,CRM004249,426.6,2023-03-15,completed
TXN0008844,CRM005482,132.52,2022-08-01,completed
TXN0008952,CRM004821,49.18,2022-07-26,completed
TXN0004452,CRM008041,2312.18,2024-06-11,completed
TXN0010446,CRM008544,176.53,2024-04-13,completed
TXN0000115,CRM004997,1000.52,2024-03-29,refunded
TXN0008010,CRM003047,149.11,2023-04-18,completed
TXN0009082,CRM006063,1031.61,2022-07-16,completed
TXN0002996,CRM006111,201.49,2023-04-08,completed
TXN0006290,CRM005081,2724.32,2022-02-14,completed
TXN0001566,CRM009209,424.5,2022-05-15,completed
TXN0011725,CRM010435,412.69,2023-07-21,completed
TXN0011273,CRM001446,74.4,2023-08-23,completed
TXN0011072,CRM001714,442.42,2022-05-08,completed
TXN0010282,CRM000207,611.82,2024-02-04,failed
TXN0002330,CRM009552,1274.32,2024-05-09,completed
TXN0006620,CRM006156,56.4,2023-10-10,completed
TXN0006138,CRM009445,360.03,2022-01-17,completed
TXN0010384,CRM002726,522.84,2022-04-28,refunded
TXN0010263,CRM010164,532.74,2022-01-20,refunded
TXN0000922,CRM010281,28.9,2024-01-03,pending
TXN0001541,GHOST00083,74.84,2023-08-06,completed
TXN0001910,CRM007415,342.87,2024-05-07,completed
TXN0007405,CRM010229,1040.18,2022-11-05,completed
TXN0000334,GHOST01093,57.44,2023-10-10,completed
TXN0001252,GHOST00583,388.15,2023-08-12,pending
TXN0003015,CRM006422,192.95,2023-10-14,completed
TXN0004824,GHOST00890,118.07,2023-05-18,pending
TXN0009061,CRM002965,21.44,2023-09-10,failed
TXN0008791,GHOST01138,576.83,2022-01-26,completed
TXN0010495,CRM003138,61.85,2024-03-14,completed
TXN0011227,CRM002131,31.22,2024-05-28,completed
TXN0011898,CRM007436,1134.43,2023-07-26,completed
TXN0001164,CRM002294,161.25,2023-07-28,completed
TXN0011933,GHOST00646,293.63,2024-03-12,completed
TXN0002997,CRM000356,710.2,2023-01-10,completed
TXN0003173,CRM009735,53.72,2022-07-01,completed
TXN0004722,CRM005381,861.55,2022-04-08,completed
TXN0004428,CRM003157,194.34,2022-09-23,completed
TXN0002873,GHOST00613,358.98,2022-11-17,pending
TXN0006356,CRM001725,840.24,2022-08-24,completed
TXN0000823,CRM003417,902.13,2023-03-09,completed
TXN0000758,CRM004430,356.05,2022-05-16,completed
TXN0010853,CRM003333,29.7,2023-05-14,completed
TXN0002311,GHOST00259,52.24,2022-08-16,completed
TXN0000185,CRM006553,367.15,2023-04-05,completed
TXN0008483,CRM005119,252.97,2022-02-06,completed
TXN0009284,CRM000630,54.32,2023-10-22,completed
TXN0001209,CRM006099,1281.79,2023-12-13,completed
TXN0006820,CRM004050,189.41,2023-09-20,completed
TXN0008497,CRM007689,,2022-08-18,failed
TXN0001891,CRM000750,7540.44,2023-07-28,completed
TXN0010390,CRM010085,195.56,2022-05-27,completed
TXN0007163,CRM002179,76.97,2022-06-03,completed
TXN0009830,CRM006589,178.45,2023-05-17,completed
TXN0001841,CRM006628,4346.29,2023-09-29,failed
TXN0003293,CRM004377,472.09,2022-05-24,completed
TXN0000205,CRM003079,7.93,2023-01-10,completed
TXN0008341,CRM000243,262.27,2023-07-16,completed
TXN0004204,CRM002483,266.87,2023-11-28,pending
TXN0005345,CRM000172,1582.93,2022-08-13,pending
TXN0000566,CRM007316,33.56,2023-02-21,completed
TXN0003432,CRM002947,440.01,2023-09-13,failed
TXN0011542,CRM001773,52.79,2022-09-27,completed
TXN0009459,CRM009972,294.96,2023-09-10,failed
TXN0009788,CRM003352,141.36,2022-01-24,completed
TXN0006974,CRM004714,70.19,2022-02-19,completed
TXN0002604,CRM007941,46.75,2023-03-12,pending
TXN0002384,CRM000218,30.75,2022-05-25,completed
TXN0009048,CRM000604,82.49,2022-07-12,completed
TXN0008714,CRM004342,3076.04,2023-05-14,completed
TXN0010090,CRM003434,307.71,2023-02-18,completed
TXN0005839,CRM006985,2442.3,2023-12-30,pending
TXN0000070,CRM003391,121.44,2022-06-15,failed
TXN0005279,CRM008156,23.45,2022-10-14,completed
TXN0004847,CRM009368,280.27,2023-01-13,completed
TXN0005368,CRM006521,238.55,2022-01-25,completed
TXN0003352,CRM001085,1624.84,2022-07-13,completed
TXN0005180,CRM000417,114.16,2022-10-12,completed
TXN0002644,CRM004126,48.82,2023-08-22,completed
TXN0008343,CRM002694,690.43,2022-10-07,refunded
TXN0008808,CRM007635,532.64,2022-04-22,completed
TXN0000643,CRM010473,186.29,2023-05-05,pending
TXN0001738,CRM008186,392.5,2024-02-11,completed
TXN0000811,GHOST00038,124.63,2023-04-29,refunded
TXN0003425,CRM010137,189.83,2022-09-23,completed
TXN0006800,CRM006556,257.68,2023-07-06,completed
TXN0010662,CRM008138,158.73,2023-11-18,completed
TXN0010696,CRM006995,1134.25,2022-04-12,completed
TXN0003372,CRM003833,466.71,2022-04-27,completed
TXN0006951,CRM004273,309.05,2023-10-28,pending
TXN0011155,CRM008015,707.42,2023-08-02,completed
TXN0008198,GHOST00683,145.41,2023-12-11,completed
TXN0005969,CRM009538,217.72,2023-12-12,completed
TXN0010575,CRM000555,1001.0,2022-04-04,completed
TXN0000531,CRM008237,112.24,2023-03-06,completed
TXN0000493,CRM002057,179.42,2023-10-19,completed
TXN0009900,CRM003028,692.27,2022-06-22,completed
TXN0006256,CRM000657,280.79,2023-07-19,completed
TXN0008352,CRM008558,901.7,2023-03-12,pending
TXN0002720,CRM010268,4745.95,2022-12-16,completed
TXN0011190,GHOST00797,82.51,2022-06-17,completed
TXN0006163,CRM006468,79.58,2022-05-30,completed
TXN0007525,GHOST00940,1436.73,2022-05-04,completed
TXN0001065,CRM000806,278.18,2023-10-10,completed
TXN0011400,CRM010192,49.11,2022-09-22,completed
TXN0002670,CRM004750,464.3,2024-04-19,completed
TXN0009945,CRM002902,126.63,2023-01-01,refunded
TXN0008202,CRM000806,152.0,2024-06-24,completed
TXN0006664,GHOST00267,277.8,2023-10-24,completed
TXN0000355,CRM001496,160.32,2022-04-16,completed
TXN0005679,CRM001946,230.04,2023-11-27,completed
TXN0004680,CRM000589,434.48,2022-02-11,completed
TXN0001931,CRM007121,457.58,2022-12-25,completed
TXN0008053,CRM008223,346.73,2022-09-09,completed
TXN0002549,CRM003606,,2023-08-13,completed
TXN0004103,GHOST00341,253.78,2022-05-18,completed
TXN0011752,CRM002216,293.61,2022-11-14,completed
TXN0002967,CRM008181,892.93,2024-01-23,completed
TXN0008058,CRM010077,1091.84,2022-03-09,completed
TXN0004757,GHOST01107,1741.97,2023-08-11,completed
TXN0004958,CRM003409,406.29,2023-02-08,refunded
TXN0000227,CRM008945,823.65,2022-07-23,completed
TXN0011238,CRM005686,242.02,2023-01-10,completed
TXN0000786,CRM000217,132.68,2022-06-20,completed
TXN0011337,CRM007704,103.11,2022-12-29,failed
TXN0006741,CRM004804,958.47,2022-09-20,completed
TXN0007955,GHOST00163,139.6,2022-01-14,pending
TXN0006422,CRM000047,798.3,2022-04-01,completed
TXN0004133,CRM008240,894.23,2022-08-29,failed
TXN0006022,CRM004867,191.15,2022-11-19,completed
TXN0004372,CRM002288,418.3,2022-01-30,pending
TXN0011192,CRM001620,87.37,2024-06-03,completed
TXN0010350,CRM000219,270.22,2022-09-18,completed
TXN0010250,CRM000648,192.09,2023-10-27,completed
TXN0011060,CRM005518,4216.4,2022-06-30,pending
TXN0001301,CRM006942,348.09,2024-04-25,completed
TXN0004365,CRM002869,145.71,2022-03-01,completed
TXN0005808,CRM003534,143.5,2023-03-02,completed
TXN0006193,GHOST00053,1226.57,2023-01-06,completed
TXN0011112,CRM010263,110.47,2023-12-15,completed
TXN0009776,CRM010136,125.84,2023-03-17,completed
TXN0011226,CRM005359,1484.3,2024-03-23,completed
TXN0006897,CRM006576,197.6,2022-12-30,completed
TXN0008503,CRM010226,1182.43,2023-02-21,completed
TXN0002960,CRM003041,388.41,2022-06-05,completed
TXN0001734,CRM000027,425.78,2023-01-18,completed
TXN0009553,CRM003462,40.53,2022-06-19,completed
TXN0000930,CRM002791,64.91,2023-11-09,completed
TXN0010161,CRM004165,60.06,2022-04-10,failed
TXN0002363,CRM006517,,2023-06-26,completed
TXN0003497,CRM008539,277.81,2023-06-29,completed
TXN0006145,CRM010328,19.04,2023-02-25,completed
TXN0000306,CRM009809,112.26,2023-07-28,completed
TXN0010740,CRM001526,16.84,2024-06-01,completed
TXN0004271,CRM006001,26.24,2022-05-14,completed
TXN0009943,CRM008427,90.98,2024-03-13,completed
TXN0007040,CRM010394,145.47,2024-06-18,completed
TXN0000029,CRM008440,122.26,2024-01-09,completed
TXN0006456,CRM009884,,2022-09-10,completed
TXN0009066,CRM006201,482.42,2022-02-25,completed
TXN0003942,CRM003685,105.04,2022-05-16,completed
TXN0008490,CRM005139,502.46,2022-11-06,pending
TXN0003340,CRM002754,79.96,2024-01-16,completed
TXN0007682,CRM007580,3336.03,2023-01-23,pending
TXN0011714,CRM006529,83.63,2024-04-03,completed
TXN0007594,CRM004844,,2022-01-26,completed
TXN0002652,CRM004909,1139.1,2022-01-21,completed
TXN0006451,CRM004936,738.6,2022-04-06,completed
TXN0010657,CRM008078,97.43,2022-01-01,completed
